QueryID AssessorID DocID Grade
"mitt romney governor ma" Jaissica https://www.boston.com/news/politics/2020/10/22/bill-weld-joe-biden 1
"mitt romney governor ma" Jaissica https://www.breitbart.com/tag/mitt-romney/page/72 2
"mitt romney governor ma" Jaissica https://www.businessinsider.com/14-bald-faced-mitt-romney-flip-flops-that-were-dug-up-by-john-mccain-2012-1 1
"mitt romney governor ma" Jaissica https://www.breitbart.com/tag/mitt-romney/page/7 1
"mitt romney governor ma" Jaissica https://washingtonmonthly.com/2017/08/27/elizabeth-warrens-gop-challengers-have-no-credentials-and-no-credibility 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2018/11/06/gop-expert-big-wins-a-must-for-elizabeth-warren-to-challenge-donald-trump 2
"mitt romney governor ma" Jaissica http://mittromneyisatool.tumblr.com/page/2 2
"mitt romney governor ma" Jaissica https://mittromneyisatool.tumblr.com/page/2 2
"mitt romney governor ma" Jaissica http://gawker.com/tag/mitt-romney_3 2
"mitt romney governor ma" Jaissica https://www.breitbart.com/politics/2012/01/30/book-staples-ceo-and-founder-gave-romney-idea-for-romneycare 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2018/11/09/presidential-bid-could-pit-elizabeth-warren-vs-deval-patrick 2
"mitt romney governor ma" Jaissica https://en.wikipedia.org/wiki/Massachusetts_Route_57 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2020/11/12/in-raw-power-grab-massachusetts-dems-look-limit-bakers-ability-to-fill-elizabeth-warren-vacancy 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2017/11/13/chabot-mitt-romney-shows-double-standard-in-sex-scandals 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2022/11/08/maura-healey-elected-next-governor-of-massachusetts-in-historic-victory 2
"mitt romney governor ma" Jaissica https://danieljmitchell.wordpress.com/2012/01/09/mitt-romney-and-bain-capital-were-right-to-utilitize-so-called-tax-havens 2
"mitt romney governor ma" Jaissica http://bostonherald.com/news_opinion/local_politics/2013/06/manhunt_over_deval_patrick_tied_one_on 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2013/06/06/manhunt-over-deval-patrick-tied-one-on 2
"mitt romney governor ma" Jaissica https://www.breitbart.com/tag/mitt-romney/page/41 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2018/05/20/deval-patrick-urges-grads-to-lead-with-vision-heart 2
"mitt romney governor ma" Jaissica https://www.breitbart.com/politics/2019/07/20/mitt-romney-send-her-back-chants-offensive-bad-gop 0
"mitt romney governor ma" Jaissica http://www.motherjones.com/politics/2012/10/mitt-romney-guns 0
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2022/06/04/ag-healey-secures-democratic-nod-for-governor-but-chang-diaz-forces-primary 2
"mitt romney governor ma" Jaissica https://ibetmittromney.tumblr.com/mobile/page/2 1
"mitt romney governor ma" Jaissica http://ibetmittromney.tumblr.com/mobile/page/2 1
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2015/01/08/lawmakers-stiffed-by-departing-deval-patrick 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2016/01/10/pols-politics-a-new-hub-for-the-city 0
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2014/12/21/pols-politics-deval-patricks-portrait-already-ready 2
"mitt romney governor ma" Jaissica http://ibetmittromney.tumblr.com/page/2 1
"mitt romney governor ma" Jaissica https://ibetmittromney.tumblr.com/page/2 1
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2018/01/09/elizabeth-warren-gives-lukewarm-response-to-beth-lindstrom-jab 0
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2018/11/05/governor-contenders-make-last-appeals 0
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2013/07/13/deval-patricks-judgment-questioned-in-pay-hikes 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2013/01/17/governors-tax-plan-gets-mixed-reviews 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2018/08/04/democrats-for-massachusetts-governor-spar-over-resumes-hit-baker-hard-in-herald-radio-debate 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2014/09/26/deval-patrick-says-to-relax-he-has-no-interest-in-ag-gig 1
"mitt romney governor ma" Jaissica https://fuckmittromney.tumblr.com/mobile/page/27 1
"mitt romney governor ma" Jaissica http://fuckmittromney.tumblr.com/mobile/page/27 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2013/05/20/despite-scandals-elizabeth-warren-others-say-theyre-still-keeping-the-faith 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2014/12/25/outgoing-gov-deval-patrick-appoints-360-people-since-july 2
"mitt romney governor ma" Jaissica https://votesmart.org/public-statement/667490/gov-mitt-romney-fought-for-conservative-values-in-a-deep-blue-state 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2013/01/18/cautious-pols-not-quick-to-back-gov-deval-patrick 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2018/01/21/governor-baker-to-unveil-budget-plan 2
"mitt romney governor ma" Jaissica https://www.breitbart.com/politics/2020/02/05/elizabeth-warren-thanks-mitt-romney-for-his-act-of-patriotism-in-convicting-president-trump 0
"mitt romney governor ma" Jaissica https://www.motherjones.com/politics/2012/05/mitt-romney-breastfeeding 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2015/01/25/pols-politics-patriots-fans-punt-this-political-football-as-hot-air 0
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2013/02/14/governors-council-praises-marine-judge 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2018/09/18/fundraising-committee-event-draws-plenty-of-deval-patrick-fans 1
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2014/09/13/elizabeth-warren-absolutely-confident-martha-coakley-will-triumph 0
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2014/10/20/deval-patrick-soft-pedals-t-issue 0
"mitt romney governor ma" Jaissica https://boston.tumblr.com/tagged/mitt%20romney/page/5 0
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2013/01/15/tim-murray-plans-to-reinvent-himself-in-bid-for-governor 1
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2013/11/19/walsh-touts-great-relationship-with-patrick 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2018/11/05/in-final-push-warren-and-diehl-crisscross-massachusetts 1
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2013/01/18/three-families-lash-out-at-gov-patrick 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2014/01/29/gov-deval-patrick-touts-legacy-in-last-state-of-commonwealth 0
"mitt romney governor ma" Jaissica https://danieljmitchell.wordpress.com/2012/01/09/2011/11/10/mitt-romney-mitchells-golden-rule-and-absolutely-essential-government-spending 2
"mitt romney governor ma" Jaissica https://danieljmitchell.wordpress.com/2011/11/10/mitt-romney-mitchells-golden-rule-and-absolutely-essential-government-spending 2
"mitt romney governor ma" Jaissica http://danieljmitchell.wordpress.com/2011/11/10/mitt-romney-mitchells-golden-rule-and-absolutely-essential-government-spending 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2013/02/28/some-dems-tell-deval-patrick-to-take-hike-over-19b-plan 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2014/12/10/deval-patrick-vows-to-get-facts-on-middlesex-mba-flap 2
"mitt romney governor ma" Jaissica https://front.moveon.org/in-24-seconds-elizabeth-warren-explains-how-to-prevent-another-wall-street-bailout 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2013/07/11/gov-deval-patrick-wants-explanation-for-bloated-balances 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2021/02/08/former-state-sen-ben-downing-to-run-for-massachusetts-governor 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2016/11/21/report-deval-patricks-farewell-cost-300g 2
"mitt romney governor ma" Jaissica https://www.romney.senate.gov/senators-romney-markey-menendez-risch-welcome-committee-passage-of-resolution-commemorating-1991-cambodian-paris-peace-agreements 2
"mitt romney governor ma" Jaissica https://www.businessinsider.com/exclusive-mitt-romney-got-used-as-a-pawn-in-ohio-state-gop-civil-war-2011-10 2
"mitt romney governor ma" Jaissica https://fuckmittromney.tumblr.com/tagged/president 2
"mitt romney governor ma" Jaissica https://www.breitbart.com/politics/2012/01/20/the-mitt-romney-electability-myth 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2022/07/16/boston-mayor-michelle-wu-backs-maura-healey-for-governor 2
"mitt romney governor ma" Jaissica https://en.wikipedia.org/wiki/2012_Republican_Party_presidential_candidates 2
"mitt romney governor ma" Jaissica http://www.bostonherald.com/news/local_politics/2018/07/charlie_baker_backs_death_penalty_for_cop_killers_more_police_training 1
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2018/09/06/massachusetts-democrats-unite-take-aim-at-governors-seat 0
"mitt romney governor ma" Jaissica http://dailycaller.com/2012/01/06/for-conservatives-committed-to-defeating-barack-obama-the-choice-is-clear 0
"mitt romney governor ma" Jaissica https://fuckmittromney.tumblr.com/tagged/2012/page/2 2
"mitt romney governor ma" Jaissica http://ibetmittromney.tumblr.com/mobile/page/218 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2020/03/03/elizabeth-warren-falls-short-in-massachusetts 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2015/04/03/cashman-students-pay-tab-for-deval-patricks-generosity 1
"mitt romney governor ma" Jaissica https://boston.tumblr.com/tagged/mitt%20romney 0
"mitt romney governor ma" Jaissica https://boston.tumblr.com/tagged/mitt%20romney/page/1 2
"mitt romney governor ma" Jaissica https://en.wikipedia.org/wiki/History_of_Suffolk_County,_Massachusetts 1
"mitt romney governor ma" Jaissica https://en.wikipedia.org/wiki/Suffolk_County,_Massachusetts 2
"mitt romney governor ma" Jaissica https://www.breitbart.com/tag/mitt-romney/page/12 0
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2014/08/14/market-basket-workers-its-not-up-to-deval-patrick 2
"mitt romney governor ma" Jaissica https://dailydot.tumblr.com/tagged/mitt%20romney/page/5 0
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2013/05/30/deval-patrick-mia-after-audit 0
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2018/01/09/mitt-romney-successfully-treated-for-cancer 2
"mitt romney governor ma" Jaissica https://www.factcheck.org/person/mitt-romney/page/8 1
"mitt romney governor ma" Jaissica https://www.pbs.org/newshour/show/a-style-guide-to-the-kind-of-president-mitt-romney-might-be 2
"mitt romney governor ma" Jaissica http://thingsmittromneysays.tumblr.com/mobile/page/4 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2014/08/06/deval-patricks-luxury-upgrade-2m-over-budget 2
"mitt romney governor ma" Jaissica https://www.politico.com/story/2012/05/gov-patrick-praises-bain-romney-076905 2
"mitt romney governor ma" Jaissica https://www.deseret.com/2016/3/3/20583951/mitt-romney-trump-is-a-phony-a-fraud 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2016/03/21/st-patricks-day-parade-marches-past-controversy 2
"mitt romney governor ma" Jaissica https://www.thespectrum.com/story/opinion/2018/04/07/nielsen-mitt-romney-does-not-reflect-utah-values/496175002 2
"mitt romney governor ma" Jaissica https://www.breitbart.com/tag/mitt-romney/page/21 2
"mitt romney governor ma" Jaissica http://baywindows.editme.com/the-romney-files 2
"mitt romney governor ma" Jaissica https://dailydot.tumblr.com/tagged/mitt%20romney/page/3 2
"mitt romney governor ma" Jaissica https://www.breitbart.com/tag/mitt-romney/page/88 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2017/04/30/pols-politics-gonzalezs-better-half-gives-gov-bid-a-boost 2
"mitt romney governor ma" Jaissica https://globalgrind.com/tag/mitt-romney/page/5 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2017/08/02/carr-obama-circle-urges-deval-patrick-for-oval-office 2
"mitt romney governor ma" Jaissica https://dailycaller.com/2012/08/08/ann-romney-named-chairman-of-women-for-mitt-coalition 2
"mitt romney governor ma" Jaissica http://dailycaller.com/2012/08/08/ann-romney-named-chairman-of-women-for-mitt-coalition 0
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2014/08/16/governors-transparency-eyed-in-market-basket-feud 2
"mitt romney governor ma" Jaissica https://votesmart.org/public-statement/1593590/senators-romney-markey-menendez-risch-welcome-committee-passage-of-resolution-commemorating-1991-cambodian-paris-peace-agreements 0
"mitt romney governor ma" Jaissica https://www.romney.senate.gov/romney-to-chair-foreign-relations-committee-hearing-on-freedom-of-expression-in-asia 2
"mitt romney governor ma" Jaissica http://www.bostonherald.com/news/local_politics/2016/05/charlie_baker_won_t_vote_for_bill_weld_or_anyone_else_on_prez_ballot 2
"mitt romney governor ma" Jaissica https://www.factcheck.org/person/mitt-romney/page/16 2
"mitt romney governor ma" Jaissica https://swampland.time.com/category/2012-election/mitt-romney-2012-election/page/8 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2014/08/20/martha-coakley-defends-deval-patrick-decision-to-step-into-market-basket-fray 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2014/06/21/deval-patricks-transgender-plan-would-cost-26m-yearly 1
"mitt romney governor ma" Jaissica https://fuckmittromney.tumblr.com/tagged/mitt%20romney/page/2 0
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2014/09/21/pols-politics-baker-buys-brews-for-buds 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2015/03/11/skys-limit-for-deval-patricks-games-gig 2
"mitt romney governor ma" Jaissica https://www.breitbart.com/politics/2020/02/10/donald-trump-to-utah-keep-mitt-romney-we-dont-want-him 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2018/04/23/mitt-romneys-bad-political-karma 2
"mitt romney governor ma" Jaissica https://www.breitbart.com/tag/mitt-romney/page/37 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2019/11/12/howie-carr-is-deval-patrick-joking-hes-running-for-president 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2019/03/17/bostons-st-patricks-laugh-fest-leaves-others-green-with-envy 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2012/02/26/mitt-romney-grew-up-on-politics 2
"mitt romney governor ma" Jaissica https://swampland.time.com/category/2012-election/mitt-romney-2012-election/page/11 2
"mitt romney governor ma" Jaissica https://www.rollingstone.com/politics/politics-news/mitt-romneys-biggest-flip-flops-202776 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2017/09/13/carr-mitt-romney-wont-fade-away-quietly 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2016/12/11/pols-politics-beacon-hill-salaries-on-tap-as-baker-wrings-in-new-year 2
"mitt romney governor ma" Jaissica http://ibetmittromney.tumblr.com/mobile/page/249 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2014/04/29/deval-patrick-frustrated-as-dems-demand-dcf-chiefs-ouster 2
"mitt romney governor ma" Jaissica https://www.boston.com/news/politics/2022/12/21/where-maura-healey-driscoll-community-service-events-inauguration 1
"mitt romney governor ma" Jaissica https://ibetmittromney.tumblr.com/page/218 2
"mitt romney governor ma" Jaissica http://ibetmittromney.tumblr.com/page/218 2
"mitt romney governor ma" Jaissica https://swampland.time.com/category/2012-election/mitt-romney-2012-election/page/12 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2016/05/18/carr-mitt-romney-continues-his-fools-errand-with-a-clown-car-of-compadres 2
"mitt romney governor ma" Jaissica http://www.cnn.com/2016/03/13/politics/mitt-romney-john-kasich-campaigning/index.html 2
"mitt romney governor ma" Jaissica http://web.archive.org/web/20080404142103/http://politicalticker.blogs.cnn.com/category/presidential-candidates/mitt-romney/ 2
"mitt romney governor ma" Jaissica https://www.mediaite.com/online/denied-mitt-romney-asked-chris-christie-to-appear-at-sunday-rally-in-pennsylvania 2
"mitt romney governor ma" Jaissica https://www.motherjones.com/politics/2012/10/allred-maureen-sullivan-stemberg-romney-divorce 0
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2018/06/28/senate-may-see-all-sides-of-mitt-romney 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2015/06/11/politicians-call-for-probe-into-deval-patrick-junket-funds 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2019/11/24/deval-patrick-at-boston-church-character-of-the-country-on-the-line-in-2020 2
"mitt romney governor ma" Jaissica https://boston.tumblr.com/tagged/mitt%20romney/page/3 2
"mitt romney governor ma" Jaissica https://www.thecrimson.com/article/1994/10/21/romney-gains-momentum-as-he-keeps 2
"mitt romney governor ma" Jaissica https://dailycaller.com/2011/06/03/can-mitt-romney-take-a-punch 2
"mitt romney governor ma" Jaissica http://dailycaller.com/2011/06/03/can-mitt-romney-take-a-punch 2
"mitt romney governor ma" Jaissica https://www.breitbart.com/tag/mitt-romney/page/90 2
"mitt romney governor ma" Jaissica https://www.bostonherald.com/2017/10/06/governor-hopeful-bob-massie-rejects-trump-amazon-hq 2
"mitt romney governor ma" Jaissica http://gawker.com/5908797%2fmitt-romney-and-the-gops-treason-whack-a-mole 2
"mitt romney governor ma" Jaissica https://www.breitbart.com/politics/2011/04/21/1988-redux-mitt-romney-s-willie-horton-2 2
"mitt romney governor ma" Jaissica https://www.politifact.com/truth-o-meter/statements/2012/may/18/mitt-romney/mitt-romney-exhibits-marked-change-gun-rhetoric 2
"mitt romney governor ma" Jaissica http://gawker.com/tag/mitt-romney_29 2
"mitt romney governor ma" Jaissica https://www.boston.com/news/politics/2020/02/07/charlie-baker-mitt-romney-impeachment-vote 2
"mitt romney governor ma" Jaissica https://swampland.time.com/category/2012-election/mitt-romney-2012-election/page/13 2
"mitt romney governor ma" Jaissica https://www.breitbart.com/tag/mitt-romney/page/55 2
"mitt romney governor ma" Jaissica https://www.politifact.com/truth-o-meter/statements/2011/nov/29/democratic-national-committee/dnc-ad-says-mitt-romney-flip-flopped-taxpayer-pled 1
"mitt romney governor ma" Jaissica https://www.washingtontimes.com/topics/mitt-romney/327/t/photos 2
"mitt romney governor ma" Jaissica http://www.washingtontimes.com/topics/mitt-romney/327/t/photos 0
