query,doc,es,otf,bm,tfidf,lml,lmjm,label
85,AP890304-0036,19.816582,3.169470744209994,19.818341227087863,7.454606428202473,-77.39077681570326,-29.22473599452366,0
85,AP891108-0183,1.7347438,0.2956724367327903,1.734930897685168,0.5664405834906405,-83.90801604085242,-34.377250338301415,0
85,AP891021-0042,18.321291,2.426568142258161,18.322716211777333,6.425571884329298,-78.71505918996223,-29.645142435275396,1
85,AP890528-0079,10.328469,1.833423577044873,10.329506689735787,3.7416788815864868,-79.23093514819374,-32.33061173591971,0
85,AP890818-0018,9.276503,2.1018207863069494,9.2776620624825,3.440821375586637,-79.47593608885965,-32.66101048443392,0
85,AP890209-0152,11.531178,1.9904356401066847,11.532326654383835,4.111811456304578,-78.94199083368106,-31.933237008813826,0
85,AP890317-0019,11.181106,1.3935430562197593,11.181824337922121,4.404401232076938,-81.26516856777337,-30.395178682542014,1
85,AP890111-0037,12.536364,2.1277055636117805,12.53757388995657,4.471678891063118,-78.11523573535148,-31.261732022414844,1
85,AP891207-0027,9.0871,1.429122033319488,9.08790509242464,3.2832139416667707,-80.73248783319936,-32.16037348370689,1
85,AP890607-0116,14.969744,1.8955721616390107,14.970881220081514,5.2001566484440485,-80.32323394924686,-30.20668371863955,0
85,AP890515-0214,8.458518,1.5938534843442909,8.459449277125845,2.892920776592467,-80.32702272509118,-32.90666386144966,0
85,AP890125-0089,11.335631,2.416476822081052,11.336998374061462,4.131472231456685,-79.80861749783702,-32.31197376692225,0
85,AP891202-0058,10.08344,1.5777822035087223,10.084307909874218,3.729264403752571,-80.00983146368243,-32.170500448661315,1
85,AP890128-0118,11.846638,1.611217187621596,11.847535935822403,4.388249553036078,-82.51176817288686,-30.42878370608115,0
85,AP891213-0119,13.105702,1.9194739189132748,13.106783770758335,4.624853822606621,-79.41073199321704,-30.595399149775474,0
85,AP890106-0059,11.778844,2.497543835352716,11.78025564333294,4.302462520370996,-80.31754693766156,-32.13386435263989,0
85,AP891207-0102,14.502733,2.685732376094145,14.50425161419916,5.184147098453435,-78.0206488562528,-31.24566451914654,0
85,AP890516-0018,3.5999994,0.7910012032338538,3.600470234391004,1.2266123913578317,-82.80814059903484,-33.95961206792244,1
85,AP891212-0073,6.118264,0.891706577204366,6.118777190508133,2.1355538938572733,-82.52045852658307,-32.858216542781086,1
85,AP891016-0211,0,0,0,0,-500,-500,0
85,AP890520-0100,11.324282,1.7469563012785643,11.325289899588412,4.009573246684836,-79.59557826178164,-32.309782506656454,0
85,AP891107-0182,11.764475,1.9734035239207277,11.765614699239226,4.168803838979821,-79.52598940617855,-32.041405140985404,0
85,AP890413-0118,8.488387,1.2734388004905677,8.48912176191968,2.9724078599774946,-81.60416779470891,-31.906557502949326,1
85,AP890803-0093,5.2664356,1.4165465441880227,5.267232232747032,1.898676098597491,-80.86475652838304,-33.683244903861386,1
85,AP891125-0087,12.481111,2.2180906139545016,12.48231083172271,4.762866295944642,-78.73753204581428,-31.346099511719594,0
85,AP891125-0118,12.132819,2.0005210036170835,12.133980111962364,4.303452906193323,-79.19204279225221,-32.12051451631185,0
85,AP890111-0158,2.5158195,0.5594156462511343,2.516176772519378,0.814205016126172,-83.21613178554651,-34.317140978964765,0
85,AP890718-0061,14.131865,1.9529385625380011,14.133032812902814,4.987952175941075,-80.7261720670407,-30.681182637625465,0
85,AP890819-0113,12.453296,1.8750439735091817,12.454340444512889,4.700714062591739,-79.52725233143258,-30.971033927163234,1
85,AP890318-0120,12.121624,2.311760900969033,12.122925833194056,4.403367596861836,-78.61974901015789,-31.931407935480486,0
85,AP890831-0081,12.093077,1.8166106359833618,12.094037534590832,4.6193478913510875,-81.00942971017554,-30.343365462804336,0
85,AP890412-0202,15.369569,2.574414357642586,15.371064437733232,5.48013543495464,-78.64925751567517,-31.313492304306035,0
85,AP890915-0083,10.81001,1.684857981976177,10.810920305593697,4.037847703629678,-80.50492384397958,-31.49073587202618,0
85,AP890802-0095,11.27051,1.9351280869899685,11.271598068831173,4.154553730293646,-80.21661005246186,-31.672403346305785,1
85,AP891108-0070,11.852284,1.8070047922273056,11.85326086272199,4.531329498897469,-81.2983761906733,-30.35356285192524,0
85,AP890825-0181,14.773937,1.5464948727960948,14.774801170465548,5.589927694874081,-81.41868735745882,-29.21709435935402,0
85,AP890325-0142,9.126329,1.2339211186979226,9.126991324058364,3.547066520808047,-82.11057058658719,-31.511308214667153,1
85,AP890423-0024,10.446013,1.4603991146267359,10.446838806393474,3.7619519910396377,-81.8228885141354,-31.854556959149264,0
85,AP890222-0223,9.2277355,1.3795358375989306,9.228585260291469,3.09570382595854,-81.82541618881504,-32.45516292796838,0
85,AP890414-0097,14.524665,2.3716638996474217,14.526024784927618,5.315355935640773,-80.72269596516914,-30.524384419054766,0
85,AP890327-0050,10.760992,1.707571067554101,10.761943771359059,3.8960754950065026,-79.63261284709043,-31.895519464969517,0
85,AP890923-0103,10.065834,2.1688775324173895,10.067027401478057,3.7935346992903183,-78.82168263087408,-32.70614944080139,0
85,AP891208-0093,10.046705,1.2665328462636039,10.047454274850999,3.5118233387788234,-82.51508758132663,-31.211003822857677,0
85,AP890611-0070,10.543302,2.4220494351772213,10.54459941332711,4.063438419970387,-80.02986486520979,-31.72489839317414,0
85,AP890811-0006,12.156572,1.0087788143305345,12.157143655364077,4.431027536225114,-83.205705831574,-29.316672199987828,0
85,AP890201-0237,10.385122,1.8633025935013223,10.386185499733086,3.6420963423283523,-79.81493440388437,-31.749689914369185,0
85,AP890713-0045,10.619575,1.6176284896615103,10.620461013291276,3.9054311599367817,-81.01385413949248,-31.533419707104162,0
85,AP890315-0167,17.351007,2.948472351735972,17.352658941697477,6.4361829214942405,-76.01651367367492,-30.655321352294507,1
85,AP890201-0251,10.059263,1.6648723750059278,10.060245203819251,3.4765419312894474,-80.6121791748481,-32.359499168021145,0
85,AP890313-0117,1.7276466,0.3337733565429771,1.7278535610224728,0.5760985241972049,-83.9054895065758,-34.29183071335345,0
85,AP890624-0129,13.118607,2.2561181947309876,13.119908645045184,4.668798756994644,-80.4365941530155,-31.25214022939281,0
85,AP890910-0028,11.129343,1.8149549010251458,11.130386388457271,4.047329637613734,-80.72680390014692,-31.912626474092235,0
85,AP891217-0036,17.728127,2.4840734309492123,17.729494752523184,6.598769256771357,-77.6722170385078,-29.287896477635826,1
85,AP890914-0168,10.049842,1.6920955627162684,10.050833291720018,3.4906493547356225,-80.32576002765036,-32.3850383916352,0
85,AP891222-0130,12.192378,2.107525891235839,12.193588732401732,4.240879260677909,-79.12178722332442,-31.42108348290232,0
85,AP890927-0209,16.920597,2.61143117077656,16.922054633024878,6.251382883520764,-77.04613309085607,-30.23645152773994,0
85,AP890121-0024,3.5161529,0.8178090480260423,3.5166313794249486,1.2058340202625568,-82.52298460498658,-33.986492512135854,0
85,AP890509-0021,16.414164,2.090458737973416,16.415322313583303,6.272489511646731,-80.50113267415308,-29.5204953841316,0
85,AP891027-0217,10.842003,1.5879313394496015,10.842884661565119,4.045621466670658,-81.41805541027112,-31.68577261769315,0
85,AP890410-0020,8.497525,1.4865001904798738,8.498356517168107,3.075429092649189,-81.0163811298068,-32.27211767434646,1
85,AP890116-0144,10.097983,1.6744957261009916,10.098957282310735,3.610380168897119,-80.50681865919029,-32.10875165817419,0
85,AP890513-0088,18.400484,2.580153673972003,18.401982416322927,6.471557383063967,-78.02317493465632,-29.809845869749815,1
85,AP890731-0042,16.190556,2.935104941952552,16.192162869103335,6.06071916545198,-76.21432902420088,-30.69089450268384,1
85,AP890609-0080,11.378692,1.991703360769965,11.37987375227068,3.8989783635314685,-78.94325307574195,-32.52893170316538,0
85,AP890530-0221,8.273911,1.4444183644818793,8.27478076149683,2.77226756972515,-81.13542731861264,-32.91224055328833,1
85,AP890424-0222,3.2976491,0.5913448734655806,3.298023287983968,1.0767762681953577,-83.21486886029247,-34.205633877747196,0
85,AP890919-0101,3.4552827,0.5594156462511343,3.4556394556697096,1.1182100434900073,-83.21613178554652,-34.025268072055674,0
85,AP890328-0132,15.842877,2.72370275955433,15.844384915783019,5.855867712261806,-77.79876845808806,-30.463261745967372,0
85,AP890914-0082,12.106258,2.238785725748564,12.107524959687108,4.366575899368613,-78.24884365312113,-32.045030703132696,0
85,AP891221-0231,13.839006,1.8307255493455865,13.839976475098975,5.3106912340851,-80.72364416415692,-29.493538749146474,0
85,AP890227-0139,9.261388,1.9795159621233074,9.262499160035215,3.4462252336183274,-80.50239662558467,-32.486685418642814,0
85,AP890531-0194,18.465534,2.474420085351261,18.466973408851526,6.627344082705159,-78.24631848597052,-29.29366683658892,0
85,AP890825-0044,13.917149,2.3098472907808256,13.918524506442857,4.834323911453362,-79.34240469623514,-31.72142073739877,0
85,AP890707-0237,10.081175,1.5388189330940438,10.082071670924805,3.4930909527467606,-80.57707445593127,-32.35714576390654,0
85,AP891219-0134,10.512298,1.8094406201421929,10.513380419772043,3.6195061604263143,-80.2191365867385,-32.571982297624686,0
85,AP890614-0166,8.483197,1.6174141626607788,8.484082120536115,3.077719511990338,-80.72806739529379,-32.53304020801053,1
85,AP890615-0026,12.542043,1.8668745247241862,12.543109948865585,4.532310905399552,-80.03681502994453,-31.496736524545593,0
85,AP890329-0034,16.545607,2.4546165612483986,16.546991273513772,5.930489599257022,-79.40441622705838,-29.424403890762132,1
85,AP891118-0071,8.425327,1.4938649593101019,8.42616960213531,3.0124546374790535,-79.92786768986346,-32.783028535542805,1
85,AP890203-0013,11.838975,1.970168162833782,11.840135580433827,4.136916137334358,-79.81367147863033,-32.002730879741364,0
85,AP890309-0268,11.060216,1.975962190439157,11.061369769457016,3.8494334101697905,-79.47846216726316,-32.19948422473062,0
85,AP890731-0138,13.62647,2.373003609701562,13.627882520432873,4.677250312639952,-79.22462166057875,-32.00669787423136,0
85,AP890609-0198,10.061565,2.1942179740538235,10.062768268061632,3.7821193413348215,-79.91460996068255,-32.604676048977915,0
85,AP890531-0091,7.077909,1.258949289901007,7.0786438092251736,2.4389395807577765,-81.13921541101729,-33.156892716454756,0
85,AP890910-0093,10.360094,1.7025911581522875,10.361023292944552,3.788025146787143,-81.4164752926585,-30.991759401196493,0
85,AP891221-0177,2.7348692,0.5258996442670171,2.7351642177778435,1.0075031161100214,-83.49876078928048,-34.17532153529633,0
85,AP890413-0120,11.262068,1.9529385625380011,11.26323581821987,3.8728230863279025,-80.7261720670407,-32.20086147104372,1
85,AP890327-0062,16.825066,2.5873518876731376,16.826507258903234,6.282667314766436,-79.40315238972886,-29.487694142457197,0
85,AP891010-0277,10.339831,2.0018694817752416,10.340956597169306,3.7917380881790317,-80.09882701680547,-32.5776114058134,0
85,AP890619-0187,10.208065,1.8334937648698322,10.209145702796368,3.4964256338527626,-79.12683664702996,-32.75831193028458,0
85,AP890520-0119,14.723169,2.6723809599223634,14.724631828755278,5.587839215703652,-78.61532697655228,-30.5773416260101,1
85,AP890828-0108,10.200463,1.835201551369666,10.201554871048458,3.440277057604169,-79.52977749858319,-32.63703501956923,0
85,AP890709-0024,20.594982,3.0986040858714206,20.596609171826643,7.992715392401796,-76.58493266890225,-27.74086448840228,1
85,AP891027-0206,13.322396,2.030687787498241,13.32345170260376,5.346296354934897,-79.91460996068255,-29.839493660345376,1
85,AP890918-0256,10.229089,1.6390897263555404,10.230101725324705,3.4048214037996334,-80.72996221050448,-32.51136471652315,0
85,AP890725-0261,14.398324,2.234350974581701,14.399530819991085,5.433574987572085,-78.53400055842229,-30.122089648921673,0
85,AP890615-0203,7.137589,1.1588232988822487,7.138279216748434,2.4604051365611754,-81.42689748346908,-32.82048395891222,1
85,AP890120-0161,3.1686945,0.8577668099821221,3.1691964806838495,1.1056668231113411,-82.80624544182675,-34.080892441053706,0
85,AP890808-0005,4.6153765,1.1655018981860252,4.615998957570752,1.71742207641769,-82.11057058658719,-33.373362745617534,1
85,AP890424-0001,10.776366,1.8126530649800117,10.777428257341,3.7469004931687415,-78.94577687724527,-32.10016720768017,1
85,AP890323-0210,11.485926,2.2132251155945566,11.487184688815944,4.11365341588413,-78.53526325586313,-32.3061554707035,0
85,AP890622-0021,19.47526,2.5538003494653574,19.4767879444249,6.7765584571074085,-77.0473951053501,-29.622743355166264,1
85,AP890105-0171,11.406914,1.4949732098318376,11.407763649223662,4.145239363214934,-82.51271673592825,-30.31531961129342,0
85,AP890213-0253,15.344792,2.3276087470707756,15.346039397377357,6.0131673115529285,-78.53273763316827,-29.954738348138704,0
85,AP891215-0022,20.545635,3.368115558227867,20.54748850314864,7.740085078664077,-76.56981597399535,-29.220306746416476,1
85,AP890227-0010,1.9896238,0.4600544524535403,1.9899261244255717,0.6259406564060478,-83.22118120925205,-34.33427965318693,0
85,AP891216-0051,12.394261,2.1980663220085086,12.39544357214698,4.780578498745435,-78.42737711751043,-30.99292471630011,0
85,AP890614-0034,9.906831,1.5820024064677076,9.907773060013417,3.4591486912849376,-81.01638112980679,-32.33977139192698,1
85,AP890622-0043,10.166386,2.1912248724863193,10.167648808099678,3.594439083689046,-78.09721722984878,-33.11291147944743,0
85,AP890318-0070,11.549739,1.9287169169813816,11.55082881875467,4.175977868613061,-80.50302851572647,-31.918873491951278,0
85,AP890709-0047,10.955102,2.4462158423617075,10.956408706528608,4.217911679098279,-78.71253265568559,-32.28312680377615,0
85,AP890504-0098,13.625917,2.312827801503884,13.627180130825234,5.139915586912751,-79.91397801349484,-30.696698227301816,1
85,AP890531-0135,12.449006,2.092115086293237,12.450157889007507,4.488316528279997,-79.9922028919605,-30.790650312133057,1
85,AP890218-0086,10.027156,1.3910776144733006,10.02795804195313,3.6328556033147743,-80.51313100814984,-32.215270138058145,0
85,AP890411-0205,14.739648,2.4908728892108702,14.741086107278544,5.188728697447292,-77.87028695226988,-31.208656227247133,1
85,AP890428-0115,10.7141075,1.960648561562779,10.715267029269192,3.703200614349475,-79.41073199321703,-32.62971113536744,0
85,AP890808-0120,10.424254,2.1625469614569766,10.425509142439097,3.700113614404154,-79.34366784938459,-32.99826322868617,0
85,AP891123-0144,14.043549,2.367733288863693,14.044874480314212,5.148667079919322,-77.54145452808609,-31.48125771475518,0
85,AP890627-0208,12.75479,2.3356428383182184,12.756123396774083,4.538607621119006,-79.40567983624554,-31.608900468073994,0
85,AP890914-0159,12.897262,1.9362243436517095,12.898356066126127,4.705538249151019,-79.81367147863034,-31.12932173475743,0
85,AP890412-0203,10.05359,2.0808203436148607,10.054793924089063,3.589580740938382,-78.78784015385382,-33.09275700542846,0
85,AP890508-0101,10.038915,2.0680010888789675,10.040032202199844,3.701354624732902,-78.83410515087263,-32.20421157129984,0
85,AP890418-0073,9.987548,2.0823750732687043,9.98870850661683,3.7258265819104013,-80.03365671958697,-32.64619718435662,0
85,AP890329-0172,6.620394,1.4938649593101019,6.62123668765431,2.3939200974968307,-79.92786768986346,-33.46479362200807,1
85,AP891215-0244,24.25789,3.7039576700684425,24.259942611133845,9.053555781232578,-74.55870172929741,-28.140867593891343,1
85,AP890407-0172,12.276471,1.33837451208244,12.277171485691937,4.820224098850133,-81.60100891425277,-30.01437434352753,0
85,AP890808-0163,7.5574884,1.3104546098229353,7.558175878794309,2.8903488761640617,-81.7057374827229,-31.957837809340425,1
85,AP891208-0086,10.688384,1.7202471580868088,10.689304830715447,4.050979360436608,-81.01069411822151,-31.211404190568967,0
85,AP890206-0087,10.600167,1.7535520123472292,10.601115407082142,3.9892820769674646,-81.41584314572908,-31.040249874686026,0
85,AP890803-0139,10.514626,2.1690313014784897,10.515892411779365,3.714462955257363,-79.91650546001152,-32.84367482808322,0
85,AP890517-0276,10.228098,2.27068862839236,10.229324860831174,3.948879368492796,-78.96511046509366,-32.140055869879454,0
85,AP890428-0063,10.400916,1.5689885203790899,10.401783985797035,3.983487025181991,-80.91038895208774,-31.70701595930681,0
85,AP891019-0185,11.306946,2.308044608987,11.308265566456399,4.1206234165977875,-78.20802165860087,-32.72739424178842,0
85,AP890407-0165,13.766315,1.8355882889694202,13.767427609514518,4.662623219631876,-80.72743567622786,-30.563258870817393,1
85,AP890704-0151,19.828686,2.708863578745433,19.830225258647214,7.226919729179518,-76.99608068462577,-28.878875491007914,1
85,AP890608-0138,7.687191,1.5271546525842745,7.688024737667035,2.8941171745948924,-80.32576002765035,-32.73143534127347,1
85,AP891128-0039,2.6048465,0.36948252945841475,2.6050707784081726,0.8855007501424352,-83.90359400724682,-34.007856331879154,0
85,AP891230-0081,11.16481,1.8324158427182744,11.165912367606673,3.7998283920740628,-80.44101698490324,-32.25479932386664,0
85,AP891205-0163,13.93324,2.38308645219139,13.934528313312882,5.272006130708553,-77.24672680612147,-31.272860011794748,1
85,AP890125-0130,6.59058,1.5481102449847048,6.591433701135124,2.500672115276127,-80.50808158444431,-33.40668373841161,1
85,AP890606-0028,10.686235,1.6756832728551416,10.687209888571386,3.7747264314574602,-79.63766227079593,-32.43271766182839,0
85,AP890624-0027,11.238057,1.532585323480447,11.238982271767936,3.8484643748182834,-81.8235205183793,-31.298878288159518,0
85,AP890125-0311,10.162418,1.663716299975678,10.163435480134948,3.4212163070666515,-80.04060312234918,-32.54382883452882,0
85,AP890816-0130,14.072125,2.759641876514425,14.073617253305946,5.3059930873587895,-76.9245626459882,-31.110778658537058,1
85,AP890907-0064,17.113474,2.4069224051011733,17.114766609810097,6.409044267275181,-78.378586953341,-29.256520498229094,1
85,AP890714-0283,11.679389,1.705905284860094,11.680324713571652,4.415706062130958,-79.81745957103497,-30.978816800489245,1
85,AP890621-0042,12.923227,1.4181407135764597,12.924090337622832,4.330244738285853,-81.42184623791496,-30.72667758560762,0
85,AP890722-0045,15.634706,2.7551387724959002,15.636213839777717,5.866723711159592,-79.1148383130332,-30.372493572334527,0
85,AP890728-0026,18.836887,2.7391574524404283,18.83845177437697,6.696504821094749,-76.92708781313881,-29.408745321214543,1
85,AP890128-0012,14.823267,1.7998172690471292,14.82435783967052,5.062431806055002,-80.32449710239631,-30.34172446361642,0
85,AP890524-0098,10.819261,2.0246554063186797,10.820373005381173,3.983451235744669,-78.56595884460049,-32.14385398032075,0
85,AP890316-0274,11.503256,1.6405519069189194,11.504163116005653,4.208079307280945,-80.50681865919027,-30.998281777115402,0
85,AP890729-0040,10.229312,1.6380698328080698,10.230220283825384,3.855420935235341,-81.0144859725987,-31.823682218770287,1
85,AP890404-0059,12.690674,1.8928883704814277,12.69175246487985,4.66800864830593,-78.82799384158888,-31.031544266161674,1
85,AP890724-0197,10.993322,1.2052763323756688,10.994031518487686,3.7525635780974205,-81.82731134602312,-30.966460642755113,0
85,AP890311-0011,10.105761,2.192005064778298,10.10696016781177,3.8332764025032606,-80.31817905604876,-32.28718294423946,0
85,AP890418-0065,10.882553,2.3655163196292506,10.88389098488689,3.9211062825562095,-79.06983931869026,-32.68799976003282,0
85,AP891019-0095,12.78218,1.593853484344291,12.783111188105087,4.465404681846003,-80.32702272509118,-30.655750345302287,0
85,AP890201-0076,12.474809,2.1332921053972074,12.475984453919681,4.632371192028104,-78.49570373105266,-31.369757695374304,0
85,AP890430-0004,11.911489,2.1314657302293316,11.91265000377521,4.3553952900171415,-78.93820274127643,-31.60005690280701,0
85,AP891108-0295,5.8684173,1.2180957466766125,5.869126004976511,2.08462645535372,-81.6054309478584,-33.52178638935962,0
85,AP890620-0266,10.311135,2.226631786921609,10.312335418514406,3.9885119933016777,-78.11271147879654,-32.221835162936586,0
85,AP890201-0070,12.029039,1.6017950438957047,12.029985378860557,4.194000154131976,-81.13290078433602,-31.1305142559315,0
85,AP890602-0156,4.1097293,0.9407092655139087,4.110318764796441,1.3553553641871532,-82.52045852658307,-34.03243700480239,0
85,AP890422-0076,9.245845,1.5659212884224571,9.246711394132806,3.42276254269934,-81.59911290151082,-32.003649200324375,1
85,AP891107-0185,10.553058,1.5591630462845485,10.55398203888613,3.5737157846159606,-81.13353250340195,-31.753013135850026,0
85,AP890501-0055,11.423866,2.0252827383879684,11.424993402645773,4.210745117814147,-79.4771992420091,-31.775978477456825,0
85,AP890830-0062,16.645052,2.4373704110886365,16.64645952686685,5.8328467499524415,-77.35913297129215,-30.28911248294734,1
85,AP890517-0090,7.0841436,0.7518215064603826,7.084523063746581,2.900766144031069,-82.98477514424351,-31.574231694937893,0
85,AP891108-0154,5.684647,1.1627227349920572,5.685373129013728,1.8997279532130456,-81.14173966757221,-33.97805713506479,0
85,AP891203-0045,14.427491,2.4556154140657265,14.428827243971034,5.501812286981788,-76.5760524814136,-30.872630979770406,1
85,AP891110-0095,17.309742,2.219154774243585,17.310963414939202,6.501234710219264,-81.00942971017555,-28.39427553507688,0
85,AP890130-0137,13.777269,1.9472748472999801,13.77837141627006,5.072744658819007,-80.03555187679505,-30.5764007690516,1
85,AP890704-0108,6.7638893,1.034651878199198,6.764527005599631,2.269155936919774,-82.51856336937497,-32.89524440371756,1
85,AP890213-0044,16.568855,2.492748993988973,16.570251210372913,5.970379697130554,-78.09216780614325,-29.989610182996486,1
85,AP890419-0186,10.569951,2.220787548673558,10.571235250338098,3.7524242788753313,-80.03302488648075,-32.75608729034711,0
85,AP890831-0047,11.264902,1.9800926260411293,11.26601071614237,4.068120430343435,-80.21597827638094,-31.658314850302833,0
85,AP890107-0037,17.78418,2.6765190153127074,17.78571998024373,6.244725497035818,-76.9283500551997,-29.942302080098703,1
85,AP890317-0145,12.283275,2.315338031507051,12.284522696243943,4.66549728989249,-78.378586953341,-31.367219996463817,0
85,AP890107-0129,25.409447,3.7481278503815645,25.411513397535586,9.63085723964595,-77.67848960804632,-26.33907528092317,1
85,AP890626-0114,10.393418,1.4772105690675832,10.39426153547682,3.7657914401348695,-82.51287481727239,-30.78795407110493,0
85,AP890517-0149,16.704119,2.9022760868864395,16.705692637140473,6.3223647503172415,-77.7192808826753,-29.897744921960225,1
85,AP890906-0183,20.132092,2.7429129503483214,20.133515315534154,8.002171665149417,-79.11357413333563,-27.215792869016923,1
85,AP891218-0043,15.981127,2.260844602471283,15.982425701960453,5.613236628595132,-79.34240469623512,-29.93518898934141,1
85,AP891211-0072,6.2566686,0.713519459135492,6.257105249461992,2.1126448063902674,-83.21107871682871,-32.26414753526038,1
85,AP890710-0172,10.268854,1.5547321540338706,10.2697081951834,3.757407658937362,-81.26390473044385,-31.455848370930674,0
85,AP891215-0135,10.807363,1.6362082527599286,10.808311537428414,3.7958508284539687,-80.72869905735502,-32.225118527955466,0
